timestamp moteid fluo temp1 temp2 temp3 temp4 temp5 temp6 light wind_direction wind_speed
1156846545 102 59.0686655593 18.771 18.645 18.480999999999998 17.952 17.737000000000002 17.721 0.002 58.638000000000005 0.0
1156846556 102 61.6256706546 18.801 18.637999999999998 18.499000000000002 17.977999999999998 17.749000000000002 17.724 0.0 58.152 0.0
1156846566 102 63.4691067041 18.805999999999997 18.683 18.454 17.985 17.76 17.69 0.002 58.482 0.0
1156846576 102 64.3772047387 18.836 18.66 18.454 17.915 17.81 17.778 0.001 58.958999999999996 0.0
1156846586 102 62.533768689300004 18.844 18.632 18.474 17.915 17.769000000000002 17.750999999999998 0.001 58.577 0.0
1156846596 102 61.1060384242 18.852999999999998 18.735 18.475 17.924 17.752 17.789 0.0 58.317 0.0
1156846606 102 63.7808860424 18.842 18.609 18.454 17.94 17.816 17.874000000000002 0.002 58.621 0.0
1156846616 102 57.78098432270001 18.749000000000002 18.593 18.459 17.958 17.845 17.87 0.0 58.092 0.0
1156846626 102 59.795854595200005 18.723 18.56 18.497 18.026 17.889 17.567999999999998 0.0 58.403999999999996 0.0
1156846636 102 70.6524671275 18.68 18.557000000000002 18.465 18.025 17.881 17.594 0.0 58.152 0.0
1156846646 102 70.05170713 18.74 18.565 18.428 17.973 17.886 17.832 0.0 58.248000000000005 0.0
1156846657 102 66.1164182554 18.695 18.485 18.442999999999998 17.996 17.883 17.820999999999998 0.0 58.222 0.0
1156846667 102 64.8832169791 18.729 18.525 18.465 18.009 17.9 17.772000000000002 0.0 58.256 0.0
1156846677 102 64.1151679729 18.771 18.555999999999997 18.451 17.984 17.924 17.798 0.0 58.178000000000004 0.0
1156846687 102 62.52932738810001 18.708 18.577 18.465999999999998 18.002 17.967 17.746 0.0 57.943999999999996 0.0
1156846697 102 61.978013876400006 18.727999999999998 18.61 18.392 17.972 17.872 17.733 0.0 58.056999999999995 0.0
1156846707 102 62.7688615616 18.752 18.607 18.323 17.975 17.839000000000002 17.723 0.0 58.265 0.0
1156846717 102 63.274873801999995 18.733 18.534000000000002 18.369 17.994 17.89 17.706 0.0 57.93600000000001 0.0
1156846727 102 62.2809106124 18.73 18.577 18.386 17.994 17.934 17.76 0.0 57.788000000000004 0.0
1156846737 102 54.3472663874 18.721 18.519000000000002 18.379 17.951 17.915 17.757 0.0 58.273999999999994 0.0
1156846747 102 57.5595114405 18.781 18.521 18.366 17.942 17.907 17.686 0.0 58.222 0.0
1156846758 102 56.1590211555 18.79 18.522000000000002 18.4 17.919 17.907 17.680999999999997 0.0 58.282 0.0
1156846768 102 55.6710702064 18.767 18.565 18.444000000000003 17.902 17.826 17.745 0.0 58.187 0.0
1156846778 102 57.3066533636 18.755 18.622 18.454 17.967 17.796 17.777 0.0 58.23 0.0
1156846788 102 56.2585063005 18.705 18.602999999999998 18.463 17.958 17.9 17.641 0.0 58.273999999999994 0.0
1156846798 102 60.0806900401 18.718 18.537 18.468 17.949 17.892 17.555 0.0 58.291000000000004 0.0
1156846808 102 61.4450577426 18.801 18.528 18.465999999999998 17.961 17.991 17.659000000000002 0.0 58.343 0.0
1156846818 102 62.9450331725 18.756 18.563 18.503 17.965999999999998 17.913 17.719 0.0 58.092 0.0
1156846828 102 63.8845164017 18.774 18.55 18.497 17.973 17.874000000000002 17.647000000000002 0.0 58.074 0.0
1156846838 102 61.255266141599996 18.76 18.584 18.462 17.985 17.89 17.769000000000002 0.0 58.317 0.0
1156846848 102 54.238898640100004 18.677 18.61 18.500999999999998 17.905 17.948 17.737000000000002 0.0 57.93600000000001 0.0
1156846859 102 47.850531116300004 18.667 18.634 18.419 17.893 17.937 17.695 0.0 58.3 0.0
1156846869 102 48.6863839862 18.685 18.59 18.457 17.993 17.925 17.687 0.0 58.187 0.0
1156846879 102 47.701599485600006 18.726 18.582 18.484 17.996 17.916 17.69 0.0 57.71 0.0
1156846889 102 51.035536189300004 18.711 18.613 18.507 18.0 17.9 17.674 0.0 57.927 0.0
1156846899 102 49.797893611899994 18.736 18.642 18.505 17.987000000000002 17.887 17.768 0.0 58.239 0.0
1156846909 102 51.672714855900004 18.730999999999998 18.631 18.56 17.973 17.840999999999998 17.692 0.0 58.196000000000005 0.0
1156846919 102 52.445205163199994 18.704 18.659000000000002 18.566 17.979 17.795 17.685 0.0 58.196000000000005 0.0
1156846929 102 55.6213276339 18.742 18.645 18.453 17.96 17.778 17.715 0.0 58.273999999999994 0.0
1156846939 102 56.9451314529 18.781 18.609 18.459 17.919 17.817999999999998 17.663 0.0 58.378 0.0
1156846949 102 55.50378119770001 18.791 18.651 18.471 17.884 17.812 17.672 0.0 58.196000000000005 0.0
1156846960 102 55.50378119770001 18.778 18.635 18.465 17.912 17.817999999999998 17.689 0.0 58.187 0.0
1156846970 102 53.9134993118 18.721 18.590999999999998 18.438 17.921 17.819000000000003 17.664 0.0 57.606 0.0
1156846980 102 52.644175453100004 18.692999999999998 18.599 18.389 17.907 17.820999999999998 17.708 0.0 57.31100000000001 0.0
1156846990 102 53.2313154605 18.727 18.578 18.382 17.933 17.803 17.711 0.001 58.013999999999996 0.0
1156847000 102 51.342874226400006 18.844 18.581 18.327 17.921 17.824 17.699 0.001 58.352 0.0
1156847010 102 57.4917075768 18.831 18.607 18.445 17.896 17.845 17.724 0.0 58.551 0.0
1156847020 102 62.339535787200006 18.673 18.642 18.429000000000002 17.886 17.827 17.733 0.0 58.43 0.0
1156847030 102 62.1541854873 18.601 18.636 18.385 18.042 17.887 17.695 0.0 58.126000000000005 0.0
1156847040 102 64.9101608725 18.675 18.572 18.444000000000003 18.1 17.94 17.722 0.0 58.23 0.0
1156847050 102 64.9237808626 18.658 18.576 18.432000000000002 18.018 17.879 17.902 0.0 58.498999999999995 0.0
1156847061 102 62.063879031300004 18.737000000000002 18.562 18.414 17.994 17.864 17.738 0.0 58.3 0.0
1156847071 102 60.726751308900006 18.733 18.504 18.468 18.011 17.942 17.726 0.0 58.352 0.0
1156847081 102 61.679854528199996 18.748 18.553 18.448 17.87 17.933 17.75 0.0 58.273999999999994 0.0
1156847091 102 58.5265307366 18.772000000000002 18.532 18.445999999999998 17.854 17.934 17.771 0.0 57.953 0.0
1156847101 102 60.753695202399996 18.767 18.578 18.477999999999998 17.945 17.9 17.757 0.0 58.066 0.0
1156847111 102 60.685891338699996 18.761 18.570999999999998 18.426 17.907 17.827 17.771 0.0 58.369 0.0
1156847121 102 60.604763571599996 18.723 18.557000000000002 18.401 17.972 17.846 17.775 0.0 58.20399999999999 0.0
1156847131 102 60.2026777774 18.755 18.559 18.422 17.977999999999998 17.878 17.659000000000002 0.0 58.056999999999995 0.0
1156847141 102 64.1421118664 18.837 18.566 18.419 17.951 17.742 17.660999999999998 0.0 58.022 0.0
1156847151 102 58.043021088500005 18.761 18.563 18.436 17.942 17.722 17.78 0.0 57.875 0.0
1156847162 102 55.7749966525 18.737000000000002 18.566 18.473 17.936 17.802 17.72 0.0 58.803000000000004 0.0
1156847172 102 55.9106043798 18.745 18.567999999999998 18.475 17.919 17.819000000000003 17.668 0.0 57.65 0.0
1156847182 102 54.55956058060001 18.755 18.565 18.463 17.952 17.9 17.807000000000002 0.001 57.303000000000004 0.0
1156847192 102 52.1787270963 18.798 18.579 18.494 17.969 17.905 17.838 0.001 57.918 0.0
1156847202 102 54.6184818421 18.791 18.562 18.468 18.014 17.937 17.754 0.0 58.473 0.0
1156847212 102 59.2039772 18.692 18.543 18.442999999999998 18.066 17.916 17.765 0.0 58.464 0.0
1156847222 102 58.5579159311 18.698 18.532 18.426 18.049 17.933 17.778 0.003 58.196000000000005 0.0
1156847232 102 60.243241660900004 18.886 18.563 18.362000000000002 18.179000000000002 17.914 17.742 0.005 59.583 0.0
1156847242 102 60.13931521479999 18.838 18.557000000000002 18.354 18.153 17.866 17.604 0.0 59.375 0.0
1156847252 102 62.1994867587 18.695 18.546 18.428 18.084 17.866 17.602999999999998 0.0 58.872 0.0
1156847263 102 62.2083693609 18.572 18.569000000000003 18.429000000000002 18.044 17.934 17.718 0.0 57.468 0.0
1156847273 102 59.0325429769 18.714000000000002 18.652 18.459 17.985 17.939 17.785999999999998 0.0 57.268 0.0
1156847283 102 56.642530803599996 18.736 18.590999999999998 18.449 17.987000000000002 17.933 17.739 0.0 58.178000000000004 0.0
1156847293 102 60.3832906894 18.73 18.581 18.45 17.99 17.906 17.665 0.0 58.326 0.0
1156847303 102 61.621229353500006 18.73 18.535999999999998 18.448 17.985 17.891 17.71 0.0 58.308 0.0
1156847313 102 60.1301365258 18.746 18.534000000000002 18.469 17.993 17.892 17.778 0.0 58.222 0.0
1156847323 102 61.178283588999996 18.667 18.615 18.453 17.94 17.871 17.775 0.0 58.333999999999996 0.0
1156847333 102 60.0037074874 18.636 18.676 18.445999999999998 17.924 17.820999999999998 17.737000000000002 0.0 58.222 0.0
1156847343 102 55.3006656934 18.685 18.642 18.477999999999998 17.94 17.809 17.76 0.0 57.54600000000001 0.0
1156847353 102 55.752494060100005 18.702 18.621 18.491 17.930999999999997 17.847 17.834 0.0 58.20399999999999 0.0
1156847364 102 55.9150456809 18.675 18.59 18.51 17.889 17.805999999999997 17.805999999999997 0.0 58.152 0.0
1156847374 102 54.5551192795 18.625999999999998 18.588 18.507 17.871 17.809 17.718 0.001 58.742 0.0
1156847384 102 54.8938425112 18.63 18.596 18.474 17.922 17.795 17.77 0.0 58.595 0.0
1156847394 102 52.4543838521 18.667 18.629 18.474 17.915 17.805999999999997 17.791 0.005 58.438 0.0
1156847404 102 57.315535965900004 18.669 18.653 18.465 17.919 17.848 17.654 0.005 59.141000000000005 0.0
1156847414 102 63.7808860424 18.717 18.654 18.474 17.942999999999998 17.827 17.651 0.0 58.638000000000005 0.0
1156847424 102 59.3034623449 18.718 18.631 18.468 17.930999999999997 17.804000000000002 17.658 0.0 58.352 0.0
1156847434 102 57.179928238500004 18.698 18.618 18.418 17.951 17.852999999999998 17.743 0.0 58.386 0.0
1156847444 102 64.2913395838 18.660999999999998 18.615 18.422 17.996 17.892 17.742 0.0 58.352 0.0
1156847454 102 63.749204761099996 18.676 18.579 18.505 18.061 17.895 17.756 0.0 58.42100000000001 0.0
1156847465 102 56.904567569399994 18.68 18.635 18.509 18.067999999999998 17.924 17.787 0.004 59.132 0.0
1156847475 102 47.8597098053 18.704 18.625 18.394000000000002 18.067999999999998 17.980999999999998 17.719 0.004 59.31399999999999 0.0
1156847485 102 50.2449845908 18.707 18.575 18.389 18.034000000000002 17.951 17.705 0.0 58.611999999999995 0.0
1156847495 102 50.2674871831 18.648 18.535 18.413 18.003 17.952 17.727 0.0 58.438 0.0
1156847505 102 50.4572787841 18.669 18.538 18.421 17.976 17.963 17.727999999999998 0.0 58.343 0.0
1156847515 102 54.984445054 18.699 18.551 18.316 18.0 17.927 17.741 0.001 58.265 0.0
1156847525 102 53.9134993118 18.718 18.56 18.298 17.998 17.878 17.719 0.0 58.611999999999995 0.0
1156847535 102 51.9981141843 18.726 18.521 18.355 17.933 17.798 17.756 0.002 58.699 0.0
1156847545 102 57.6634378866 18.713 18.479 18.363 17.928 17.886 17.772000000000002 0.0 58.525 0.0
1156847555 102 60.8170577649 18.697 18.528 18.383 17.894000000000002 17.813 17.709 0.0 58.092 0.0
1156847565 102 60.726751308900006 18.686 18.525 18.320999999999998 17.897000000000002 17.795 17.677 0.0 57.988 0.0
1156847576 102 57.5458914504 18.629 18.518 18.386 17.948 17.847 17.674 0.0 58.20399999999999 0.0
1156847586 102 54.392567658699996 18.660999999999998 18.521 18.442999999999998 17.97 17.816 17.715 0.0 58.525 0.0
1156847596 102 53.308298013199995 18.742 18.531 18.475 17.997 17.827 17.724 0.0 58.196000000000005 0.0
1156847606 102 51.7313400306 18.708 18.515 18.435 17.991 17.842 17.73 0.0 58.20399999999999 0.0
1156847616 102 56.642530803599996 18.705 18.605 18.426 17.95 17.878 17.816 0.0 58.308 0.0
1156847626 102 56.6016708333 18.698 18.609 18.407 18.027 17.893 17.86 0.0 58.36 0.0
1156847636 102 61.390873868999996 18.694000000000003 18.546 18.375999999999998 18.096 17.951 17.802 0.0 58.126000000000005 0.0
1156847646 102 62.7143816013 18.694000000000003 18.567999999999998 18.434 18.141 17.930999999999997 17.771 0.0 58.542 0.0
1156847656 102 55.3367882758 18.685 18.566 18.457 18.077 17.988 17.805 0.0 58.725 0.0
1156847666 102 50.7148742488 18.675 18.527 18.469 18.092 18.026 17.768 0.0 58.534 0.0
1156847677 102 50.059930377700006 18.686 18.585 18.441 18.078 17.982 17.768 0.0 58.464 0.0
1156847687 102 51.8083225833 18.718 18.569000000000003 18.403 18.025 17.972 17.775 0.0 58.403999999999996 0.0
1156847697 102 53.2991193242 18.715 18.570999999999998 18.44 18.08 17.980999999999998 17.835 0.0 58.412 0.0
1156847707 102 53.5025309153 18.624000000000002 18.663 18.435 18.025 17.94 17.734 0.001 58.43 0.0
1156847717 102 53.0370825584 18.701 18.680999999999997 18.419 18.006 17.927 17.692 0.0 58.395 0.0
1156847727 102 53.470849634 18.747 18.639 18.432000000000002 18.062 17.91 17.727 0.0 58.022 0.0
1156847737 102 51.0402735771 18.724 18.615 18.391 18.079 17.88 17.715999999999998 0.001 58.005 0.0
1156847747 102 57.184665626400005 18.679000000000002 18.569000000000003 18.397000000000002 18.06 17.872 17.692999999999998 0.001 58.663999999999994 0.0
1156847757 102 61.1468983944 18.653 18.559 18.447 18.02 17.883 17.7 0.0 58.534 0.0
1156847767 102 61.4089351602 18.669 18.615 18.387999999999998 18.017 17.892 17.714000000000002 0.0 58.378 0.0
1156847778 102 61.4767390239 18.654 18.699 18.401 17.955 17.869 17.701 0.0 58.282 0.0
1156847788 102 57.0671191902 18.648 18.604 18.403 17.928 17.862000000000002 17.73 0.0 58.248000000000005 0.0
1156847798 102 54.591241861899995 18.669 18.55 18.423 17.955 17.862000000000002 17.715999999999998 0.003 58.663999999999994 0.0
1156847808 102 51.2525677704 18.683 18.584 18.404 17.937 17.847 17.743 0.003 59.158 0.0
1156847818 102 51.243389081400004 18.666 18.633 18.395 17.937 17.776 17.726 0.0 58.603 0.0
1156847828 102 51.2706290616 18.656 18.597 18.428 17.925 17.807000000000002 17.676 0.0 58.438 0.0
1156847838 102 53.958800583199995 18.664 18.567999999999998 18.447 17.908 17.877 17.699 0.0 58.386 0.0
1156847848 102 62.045817740100006 18.622 18.566 18.416 17.928 17.838 17.808 0.0 58.056999999999995 0.0
1156847858 102 59.181474607700004 18.628 18.570999999999998 18.4 17.949 17.827 17.781 0.0 58.135 0.0
1156847868 102 52.499389036800004 18.590999999999998 18.553 18.413 17.972 17.831 17.684 0.0 58.446999999999996 0.0
1156847879 102 52.4543838521 18.689 18.553 18.416 17.955 17.835 17.73 0.0 58.403999999999996 0.0
1156847889 102 58.946677822 18.68 18.55 18.434 17.884 17.894000000000002 17.705 0.0 58.803000000000004 0.0
1156847899 102 57.229670811000005 18.68 18.565 18.397000000000002 17.939 17.917 17.721 0.002 58.508 0.0
1156847909 102 58.3411804367 18.660999999999998 18.596 18.357 17.902 17.822 17.737000000000002 0.002 58.924 0.0
1156847919 102 60.06707005 18.679000000000002 18.587 18.382 17.906 17.842 17.757 0.0 57.979 0.0
1156847929 102 58.5354133388 18.695 18.552 18.374000000000002 17.934 17.798 17.730999999999998 0.0 58.516000000000005 0.0
1156847939 102 55.1244940825 18.660999999999998 18.565 18.412 17.945999999999998 17.801 17.81 0.0 58.333999999999996 0.0
1156847949 102 58.9149965408 18.647000000000002 18.578 18.351 17.969 17.851 17.762 0.0 58.135 0.0
1156847959 102 56.1951437379 18.637999999999998 18.566 18.351 17.964000000000002 17.877 17.761 0.0 58.187 0.0
1156847969 102 57.6634378866 18.634 18.563 18.340999999999998 17.932000000000002 17.862000000000002 17.747 0.0 58.43 0.0
1156847980 102 62.3800996707 18.675 18.565 18.317999999999998 18.005 17.901 17.627 0.0 57.728 0.0
1156847990 102 61.4358790536 18.692 18.56 18.296 18.012 17.819000000000003 17.753 0.0 58.031000000000006 0.0
1156848000 102 61.0562958517 18.679000000000002 18.512 18.317999999999998 17.984 17.812 17.713 0.0 58.282 0.0
1156848010 102 56.574726939899996 18.647000000000002 18.55 18.426 17.967 17.887 17.733 0.0 58.118 0.0
1156848020 102 57.6409352942 18.651 18.546 18.416 17.951 17.877 17.750999999999998 0.0 58.1 0.0
1156848030 102 56.4977443872 18.644000000000002 18.637 18.395 17.934 17.833 17.736 0.0 58.265 0.0
1156848040 102 55.070310208900004 18.647000000000002 18.619 18.349 17.958 17.781 17.715 0.0 58.386 0.0
1156848050 102 53.5114135175 18.637 18.547 18.37 17.924 17.777 17.687 0.0 58.403999999999996 0.0
1156848060 102 56.592788231099995 18.723 18.519000000000002 18.366 17.896 17.78 17.672 0.0 58.3 0.0
1156848070 102 57.261352092299994 18.757 18.605999999999998 18.4 17.9 17.727999999999998 17.689 0.0 58.673 0.0
1156848081 102 59.452690062399995 18.652 18.537 18.442 17.875 17.768 17.707 0.004 59.045 0.0
1156848091 102 52.0431193689 18.627 18.547 18.385 17.872 17.78 17.707 0.003 58.699 0.0
1156848101 102 53.8187515547 18.644000000000002 18.557000000000002 18.361 17.831 17.785999999999998 17.694000000000003 0.0 58.378 0.0
1156848111 102 55.5763224492 18.632 18.546 18.429000000000002 17.878 17.766 17.726 0.0 58.508 0.0
1156848121 102 58.5670946201 18.672 18.555999999999997 18.441 17.907 17.765 17.69 0.0 58.498999999999995 0.0
1156848131 102 50.900224548599994 18.669 18.548 18.456 17.886 17.833 17.674 0.0 58.386 0.0
1156848141 102 41.7061390671 18.669 18.549 18.416 17.910999999999998 17.857 17.746 0.003 58.742 0.0
1156848151 102 51.5824083999 18.702 18.566 18.429000000000002 17.967 17.875 17.762 0.0 58.794 0.0
1156848161 102 58.6710210662 18.648 18.581 18.459 18.027 17.936 17.832 0.0 58.42100000000001 0.0
1156848171 102 57.9796585259 18.612000000000002 18.541 18.447 18.055 17.916 17.986 0.0 58.256 0.0
1156848182 102 57.71318045899999 18.569000000000003 18.6 18.445999999999998 17.996 17.874000000000002 17.82 0.0 58.273999999999994 0.0
1156848192 102 57.1349230539 18.617 18.582 18.425 17.984 17.872 17.789 0.0 58.412 0.0
1156848202 102 53.882114117200004 18.701 18.503 18.401 17.97 17.88 17.741 0.0 58.196000000000005 0.0
1156848212 102 53.358040585699996 18.686 18.502 18.448 17.984 17.904 17.688 0.0 58.308 0.0
1156848222 102 54.288641212600005 18.625 18.521 18.482 17.954 17.93 17.695 0.0 58.17 0.0
1156848232 102 53.63340125479999 18.582 18.516 18.468 17.92 17.892 17.727999999999998 0.0 58.655 0.0
1156848242 102 49.147094955200004 18.656 18.512 18.437 17.945 17.857 17.704 0.0 59.227 0.0
1156848252 102 49.9332052525 18.672 18.617 18.409000000000002 17.913 17.855999999999998 17.680999999999997 0.0 58.482 0.0
1156848262 102 48.559954947799994 18.673 18.422 18.395 17.922 17.845 17.69 0.0 58.456 0.0
1156848272 102 46.60370985 18.637 18.430999999999997 18.412 17.924 17.819000000000003 17.724 0.0 58.386 0.0
1156848283 102 51.022212285900004 18.664 18.553 18.397000000000002 17.921 17.783 17.688 0.0 58.317 0.0
1156848293 102 53.177131586899996 18.723 18.67 18.332 17.94 17.78 17.730999999999998 0.0 58.282 0.0
1156848303 102 56.411879232299995 18.692999999999998 18.676 18.305 17.901 17.809 17.743 0.0 58.273999999999994 0.0
1156848313 102 58.2147513983 18.64 18.55 18.309 17.842 17.788 17.675 0.0 58.352 0.0
1156848323 102 58.422604290500004 18.679000000000002 18.521 18.364 17.859 17.813 17.673 0.0 58.17 0.0
1156848333 102 59.1497933264 18.637999999999998 18.502 18.403 17.934 17.812 17.76 0.0 58.1 0.0
1156848343 102 57.7584817304 18.653 18.505 18.378 18.046 17.820999999999998 17.766 0.001 58.352 0.0
1156848353 102 56.660592094799995 18.645 18.504 18.363 18.059 17.86 17.783 0.001 58.498999999999995 0.0
1156848363 102 59.434628771199996 18.659000000000002 18.503 18.386 18.018 17.895 17.742 0.0 58.551 0.0
1156848373 102 57.3969598197 18.616 18.505 18.415 18.017 17.914 17.676 0.0 58.473 0.0
1156848384 102 59.1453520253 18.618 18.541 18.413 18.039 17.942 17.702 0.0 58.256 0.0
1156848394 102 60.49609973770001 18.62 18.499000000000002 18.456 18.05 17.867 17.737000000000002 0.001 58.291000000000004 0.0
1156848404 102 61.5987267612 18.628 18.51 18.441 17.947 17.894000000000002 17.774 0.001 57.754 0.0
1156848414 102 60.8620629496 18.642 18.541 18.392 17.95 17.963 17.774 0.0 57.78 0.0
1156848424 102 63.2070699383 18.669 18.45 18.391 18.06 17.991 17.727999999999998 0.0 58.438 0.0
1156848434 102 63.9117563819 18.683 18.475 18.385 18.086 18.039 17.745 0.0 58.291000000000004 0.0
1156848444 102 60.3560507092 18.688 18.516 18.389 18.066 17.980999999999998 17.69 0.0 58.378 0.0
1156848454 102 61.0790945307 18.628 18.458 18.37 18.017 18.0 17.682000000000002 0.0 58.369 0.0
1156848464 102 62.6738177178 18.542 18.531 18.367 18.077 18.002 17.721 0.0 58.846000000000004 0.0
1156848474 102 62.994775745 18.539 18.570999999999998 18.258 18.059 17.922 17.747 0.0 58.863 0.0
1156848485 102 59.317082335 18.625 18.572 18.274 18.006 17.813 17.75 0.001 58.69 0.0
1156848495 102 52.2782122412 18.669 18.525 18.369 17.991 17.812 17.783 0.001 58.586000000000006 0.0
1156848505 102 52.468003842200005 18.675 18.538 18.379 18.018 17.736 17.739 0.001 58.794 0.0
1156848515 102 50.73293554 18.581 18.537 18.416 17.958 17.805 17.703 0.0 58.924 0.0
1156848525 102 54.012984456800005 18.651 18.487000000000002 18.419 17.952 17.838 17.69 0.0 58.317 0.0
1156848535 102 59.0097442979 18.61 18.468 18.412 17.928 17.865 17.69 0.0 56.973 0.0
1156848545 102 52.210408377600004 18.590999999999998 18.527 18.398 17.916 17.877 17.695 0.0 57.65 0.0
1156848555 102 47.936396271199996 18.56 18.528 18.412 17.954 17.865 17.722 0.002 58.629 0.0
1156848565 102 47.9452788734 18.569000000000003 18.53 18.451 17.951 17.863 17.709 0.001 58.846000000000004 0.0
1156848575 102 48.7000039763 18.651 18.547 18.45 17.993 17.875 17.678 0.001 58.577 0.0
1156848586 102 50.4439548807 18.61 18.559 18.363 18.009 17.922 17.749000000000002 0.001 58.629 0.0
1156848596 102 52.720861918999994 18.625 18.557000000000002 18.415 17.962 17.901 17.808 0.0 58.699 0.0
1156848606 102 53.059585150699995 18.635 18.535 18.426 17.802 17.842 17.783 0.0 58.681000000000004 0.0
1156848616 102 53.091266432 18.64 18.519000000000002 18.415 17.974 17.858 17.706 0.0 58.343 0.0
1156848626 102 55.409033440600005 18.628 18.544 18.391 18.024 17.898 17.713 0.0 58.803000000000004 0.0
1156848636 102 54.7132295992 18.622 18.512999999999998 18.406 18.029 17.942999999999998 17.706 0.0 58.681000000000004 0.0
1156848646 102 48.903119480600004 18.625999999999998 18.518 18.425 18.021 17.952 17.704 0.0 58.516000000000005 0.0
1156848656 102 50.4392174929 18.628 18.537 18.422 18.021 17.934 17.724 0.0 58.498999999999995 0.0
1156848666 102 54.2614012325 18.628 18.54 18.426 18.011 17.925 17.736 0.0 58.126000000000005 0.0
1156848676 102 51.5779670988 18.637999999999998 18.563 18.447 17.997 17.904 17.660999999999998 0.0 58.343 0.0
1156848687 102 47.0869234113 18.62 18.572 18.429000000000002 18.003 17.91 17.658 0.0 57.91 0.0
1156848697 102 45.740617 18.657 18.557000000000002 18.413 17.993 17.883 17.715 0.0 57.875 0.0
1156848707 102 50.9138445387 18.699 18.549 18.42 18.017 17.762 17.699 0.0 58.152 0.0
1156848717 102 55.422653430699995 18.7 18.543 18.42 18.044 17.862000000000002 17.774 0.0 58.04 0.0
1156848727 102 55.8428005161 18.750999999999998 18.553 18.559 17.99 17.840999999999998 17.747 0.0 58.04 0.0
1156848737 102 58.282555261999995 18.642 18.522000000000002 18.54 17.96 17.758 17.739 0.0 58.056999999999995 0.0
1156848747 102 60.3199281268 18.609 18.485 18.397000000000002 17.964000000000002 17.680999999999997 17.734 0.0 58.178000000000004 0.0
1156848757 102 56.872886288100005 18.607 18.387 18.385 17.957 17.762 17.709 0.0 58.178000000000004 0.0
1156848767 102 57.749303041400005 18.622 18.371 18.382 17.980999999999998 17.840999999999998 17.736 0.0 58.056999999999995 0.0
1156848777 102 59.1228494329 18.615 18.468 18.382 17.985 17.868 17.756 0.0 58.048 0.0
1156848788 102 58.4359281938 18.631 18.48 18.378 17.957 17.893 17.692999999999998 0.0 58.126000000000005 0.0
1156848798 102 63.0036583472 18.609 18.465 18.363 18.002 17.913 17.744 0.002 58.647 0.0
1156848808 102 61.8062835666 18.623 18.477 18.413 18.025 17.916 17.738 0.0 58.629 0.0
1156848818 102 59.6241242855 18.637 18.512999999999998 18.391 18.026 17.915 17.764 0.0 58.196000000000005 0.0
1156848828 102 61.178283588999996 18.65 18.51 18.307000000000002 18.043 17.92 17.691 0.0 58.308 0.0
1156848838 102 61.89214872149999 18.641 18.596 18.332 18.044 17.914 17.69 0.0 58.031000000000006 0.0
1156848848 102 63.8439525182 18.618 18.584 18.413 18.035 17.96 17.779 0.0 58.924 0.0
1156848858 102 63.0534009197 18.569000000000003 18.479 18.4 18.02 17.99 17.8 0.0 59.479 0.0
1156848868 102 61.1332784043 18.593 18.472 18.428 17.999000000000002 17.987000000000002 17.771 0.0 58.066 0.0
1156848879 102 62.5971312518 18.617 18.480999999999998 18.375999999999998 18.023 18.009 17.753 0.0 57.78 0.0
1156848889 102 57.193548228599994 18.590999999999998 18.468 18.305999999999997 18.125999999999998 18.012 17.699 0.0 58.265 0.0
1156848899 102 48.767807839899994 18.584 18.434 18.324 18.042 17.874000000000002 17.664 0.0 58.273999999999994 0.0
1156848909 102 52.6080528707 18.593 18.364 18.344 18.009 17.951 17.694000000000003 0.0 58.36 0.0
1156848919 102 55.440714721899994 18.628 18.399 18.33 18.037 17.955 17.684 0.0 58.43 0.0
1156848929 102 58.4992907564 18.660999999999998 18.437 18.354 18.062 17.948 17.627 0.0 58.326 0.0
1156848939 102 57.7537443426 18.637999999999998 18.442999999999998 18.336 18.048 17.864 17.704 0.0 58.3 0.0
1156848949 102 58.5445920278 18.604 18.477999999999998 18.33 18.051 17.859 17.713 0.0 58.36 0.0
1156848959 102 61.3500138987 18.531 18.465 18.317999999999998 18.067999999999998 17.849 17.730999999999998 0.0 58.20399999999999 0.0
1156848969 102 61.0927145208 18.579 18.465 18.367 18.024 17.88 17.71 0.0 58.378 0.0
1156848980 102 58.7974501046 18.527 18.476 18.367 18.038 17.893 17.699 0.0 58.17 0.0
1156848990 102 52.6080528707 18.564 18.516 18.351 18.070999999999998 17.878 17.699 0.0 57.97 0.0
1156849000 102 53.344420595600006 18.634 18.607 18.351 18.062 17.912 17.667 0.0 58.005 0.0
1156849010 102 51.5101632351 18.625999999999998 18.598 18.340999999999998 18.057000000000002 17.925 17.647000000000002 0.001 58.412 0.0
1156849020 102 52.2915361446 18.635 18.573 18.333 18.051 17.889 17.655 0.0 58.629 0.0
1156849030 102 52.3774012995 18.634 18.623 18.348 18.027 17.874000000000002 17.623 0.002 58.785 0.0
1156849040 102 52.811168375 18.619 18.516 18.355 17.879 17.825 17.625999999999998 0.002 58.768 0.0
1156849050 102 53.9001754084 18.604 18.51 18.339000000000002 17.887999999999998 17.815 17.68 0.0 58.751000000000005 0.0
1156849060 102 58.9647391132 18.61 18.500999999999998 18.363 18.027 17.764 17.739 0.0 58.464 0.0
1156849070 102 61.4450577426 18.61 18.499000000000002 18.398 18.035 17.843 17.854 0.0 58.473 0.0
1156849081 102 61.0068493659 18.593 18.479 18.382 18.009 17.916 17.79 0.0 58.446999999999996 0.0
