moteid year month day hour minute second time_seconds ambient_temp surface_temp rel_humidity rain_meter
19 2007 9 22 2 22 43 1190420563 6.2 3.35 64.509 0.0
19 2007 9 22 2 24 43 1190420683 6.28 3.475 63.946000000000005 0.0
19 2007 9 22 2 26 43 1190420803 6.52 3.6630000000000003 62.68600000000001 0.0
19 2007 9 22 2 28 43 1190420923 6.09 3.225 64.9 0.0
19 2007 9 22 2 30 43 1190421043 6.14 3.225 64.881 0.0
19 2007 9 22 2 32 43 1190421163 6.23 3.35 64.12899999999999 0.0
19 2007 9 22 2 34 43 1190421283 6.36 3.2880000000000003 62.965 0.0
19 2007 9 22 2 36 43 1190421403 6.08 3.35 63.911 0.0
19 2007 9 22 2 38 43 1190421523 6.1 3.35 63.913999999999994 0.0
19 2007 9 22 2 40 43 1190421643 6.28 3.35 63.117 0.0
19 2007 9 22 2 42 43 1190421763 6.3 3.4130000000000003 63.065 0.0
19 2007 9 22 2 44 43 1190421883 6.02 3.35 64.148 0.0
19 2007 9 22 2 46 43 1190422003 6.42 3.35 61.608000000000004 0.0
19 2007 9 22 2 48 43 1190422123 6.49 3.6 62.403 0.0
19 2007 9 22 2 50 43 1190422243 6.34 3.35 62.628 0.0
19 2007 9 22 2 52 43 1190422363 6.28 3.35 62.757 0.0
19 2007 9 22 2 54 43 1190422483 6.12 2.975 63.586999999999996 0.0
19 2007 9 22 2 56 43 1190422603 5.92 3.35 65.115 0.0
19 2007 9 22 2 58 43 1190422723 6.32 3.1630000000000003 63.041000000000004 0.0
19 2007 9 22 3 0 43 1190422843 6.44 3.2880000000000003 62.45 0.0
19 2007 9 22 3 2 43 1190422963 6.22 3.2880000000000003 63.935 0.0
19 2007 9 22 3 4 43 1190423083 5.95 3.35 64.41 0.0
19 2007 9 22 3 6 43 1190423203 6.12 3.35 63.339 0.0
19 2007 9 22 3 8 43 1190423323 5.8 3.0380000000000003 64.712 0.0
19 2007 9 22 3 10 43 1190423443 6.1 3.0380000000000003 64.189 0.0
19 2007 9 22 3 12 43 1190423563 6.06 3.1630000000000003 64.402 0.0
19 2007 9 22 3 14 43 1190423683 5.88 2.85 65.244 0.0
19 2007 9 22 3 16 43 1190423803 6.7 3.35 60.614 0.0
19 2007 9 22 3 18 43 1190423923 7.03 3.35 59.19 0.0
19 2007 9 22 3 20 43 1190424043 6.86 3.6 60.498999999999995 0.0
19 2007 9 22 3 22 43 1190424163 6.84 3.2880000000000003 59.957 0.0
19 2007 9 22 3 24 43 1190424283 6.48 3.0380000000000003 62.066 0.0
19 2007 9 22 3 26 43 1190424403 6.63 3.475 60.772 0.0
19 2007 9 22 3 28 43 1190424523 7.0 3.475 59.157 0.0
19 2007 9 22 3 30 43 1190424643 6.78 3.5380000000000003 59.435 0.0
19 2007 9 22 3 32 43 1190424763 6.72 3.4130000000000003 60.248999999999995 0.0
19 2007 9 22 3 34 43 1190424883 7.03 3.2880000000000003 58.013999999999996 0.0
19 2007 9 22 3 36 43 1190425003 6.96 3.4130000000000003 59.122 0.0
19 2007 9 22 3 38 43 1190425123 6.93 3.2880000000000003 59.088 0.0
19 2007 9 22 3 40 43 1190425243 6.98 3.35 58.321999999999996 0.0
19 2007 9 22 3 42 43 1190425363 6.84 3.35 58.845 0.0
19 2007 9 22 3 44 43 1190425483 6.89 3.1630000000000003 59.396 0.0
19 2007 9 22 3 46 43 1190425603 6.44 2.975 60.628 0.0
19 2007 9 22 3 48 43 1190425723 6.72 2.7880000000000003 58.998000000000005 0.0
19 2007 9 22 3 50 43 1190425843 5.76 3.1 62.611999999999995 0.0
19 2007 9 22 3 52 43 1190425963 6.3 2.85 61.055 0.0
19 2007 9 22 3 54 43 1190426083 5.69 2.6630000000000003 63.403 0.0
19 2007 9 22 3 56 43 1190426203 5.76 2.9130000000000003 63.248999999999995 0.0
19 2007 9 22 3 58 43 1190426323 6.45 2.9130000000000003 59.894 0.0
19 2007 9 22 4 0 43 1190426443 5.88 2.85 62.327 0.0
19 2007 9 22 4 2 43 1190426563 5.88 2.7880000000000003 62.466 0.0
19 2007 9 22 4 4 43 1190426683 6.33 2.85 60.271 0.0
19 2007 9 22 4 6 43 1190426803 6.03 2.9130000000000003 61.766999999999996 0.0
19 2007 9 22 4 8 43 1190426923 6.32 2.975 59.958 0.0
19 2007 9 22 4 10 43 1190427043 6.32 2.725 60.325 0.0
19 2007 9 22 4 12 43 1190427163 5.44 2.6630000000000003 64.074 0.0
19 2007 9 22 4 14 43 1190427283 5.88 2.6630000000000003 61.882 0.0
19 2007 9 22 4 16 43 1190427403 5.72 2.6 62.55 0.0
19 2007 9 22 4 18 43 1190427523 6.0 2.6 61.118 0.0
19 2007 9 22 4 20 43 1190427643 5.7 2.4130000000000003 63.349 0.0
19 2007 9 22 4 22 43 1190427763 5.9 2.475 61.633 0.0
19 2007 9 22 4 24 43 1190427883 5.4 2.35 64.067 0.0
19 2007 9 22 4 26 43 1190428003 6.0 2.2880000000000003 60.611999999999995 0.0
19 2007 9 22 4 28 43 1190428123 5.94 2.5380000000000003 60.883 0.0
19 2007 9 22 4 30 43 1190428243 5.82 2.475 61.816 0.0
19 2007 9 22 4 32 43 1190428363 5.86 2.475 61.178999999999995 0.0
19 2007 9 22 4 34 43 1190428483 5.67 2.2880000000000003 62.292 0.0
19 2007 9 22 4 36 43 1190428603 5.58 2.225 62.637 0.0
19 2007 9 22 4 38 43 1190428723 5.35 2.225 63.56399999999999 0.0
19 2007 9 22 4 40 43 1190428843 6.1 2.5380000000000003 60.628 0.0
19 2007 9 22 4 42 43 1190428963 5.56 2.35 62.855 0.0
19 2007 9 22 4 44 43 1190429083 5.89 2.475 61.688 0.0
19 2007 9 22 4 46 43 1190429203 5.78 2.5380000000000003 61.641000000000005 0.0
19 2007 9 22 4 48 43 1190429323 6.53 2.6630000000000003 58.166000000000004 0.0
19 2007 9 22 4 50 43 1190429443 5.86 2.475 61.431000000000004 0.0
19 2007 9 22 4 52 43 1190429563 5.84 2.35 61.119 0.0
19 2007 9 22 4 54 43 1190429683 5.86 2.2880000000000003 61.123000000000005 0.0
19 2007 9 22 4 56 43 1190429803 6.21 2.5380000000000003 59.401 0.0
19 2007 9 22 4 58 43 1190429923 6.0 2.225 59.99 0.0
19 2007 9 22 5 0 43 1190430043 5.58 2.0380000000000003 61.636 0.0
19 2007 9 22 5 2 43 1190430163 5.84 2.225 60.218999999999994 0.0
19 2007 9 22 5 4 43 1190430283 5.44 2.1 61.78 0.0
19 2007 9 22 5 6 43 1190430403 5.22 2.225 63.761 0.0
19 2007 9 22 5 8 43 1190430523 5.56 2.1 61.409 0.0
19 2007 9 22 5 10 43 1190430643 5.72 2.2880000000000003 60.678000000000004 0.0
19 2007 9 22 5 12 43 1190430763 5.3 1.85 62.728 0.0
19 2007 9 22 5 14 43 1190430883 5.78 2.1 59.983000000000004 0.0
19 2007 9 22 5 16 43 1190431003 5.27 1.663 62.528999999999996 0.0
19 2007 9 22 5 18 43 1190431123 5.2 1.85 62.489 0.0
19 2007 9 22 5 20 43 1190431243 5.16 2.0380000000000003 62.815 0.0
19 2007 9 22 5 22 43 1190431363 5.76 2.0380000000000003 59.782 0.0
19 2007 9 22 5 24 43 1190431483 5.56 1.975 60.82 0.0
19 2007 9 22 5 26 43 1190431603 5.8 1.975 59.901 0.0
19 2007 9 22 5 28 43 1190431723 5.87 2.2880000000000003 59.403 0.0
19 2007 9 22 5 30 43 1190431843 5.18 1.85 62.818000000000005 0.0
19 2007 9 22 5 32 43 1190431963 4.92 1.725 64.42 0.0
19 2007 9 22 5 34 43 1190432083 5.12 1.725 62.78 0.0
19 2007 9 22 5 36 43 1190432203 5.06 1.725 62.963 0.0
19 2007 9 22 5 38 43 1190432323 5.46 1.85 61.0 0.0
19 2007 9 22 5 40 43 1190432443 5.02 1.475 62.956 0.0
19 2007 9 22 5 42 43 1190432563 5.24 1.788 61.941 0.0
19 2007 9 22 5 44 43 1190432683 4.78 1.413 64.232 0.0
19 2007 9 22 5 46 43 1190432803 4.92 1.288 62.967 0.0
19 2007 9 22 5 48 43 1190432923 4.66 1.475 64.64699999999999 0.0
19 2007 9 22 5 50 43 1190433043 4.44 1.35 65.556 0.0
19 2007 9 22 5 52 43 1190433163 4.72 1.663 64.058 0.0
19 2007 9 22 5 54 43 1190433283 5.26 1.725 61.415 0.0
19 2007 9 22 5 56 43 1190433403 4.96 1.725 63.056000000000004 0.0
19 2007 9 22 5 58 43 1190433523 4.52 1.788 64.758 0.0
19 2007 9 22 6 0 43 1190433643 4.97 1.788 62.81 0.0
19 2007 9 22 6 2 43 1190433763 5.02 1.85 62.597 0.0
19 2007 9 22 6 4 43 1190433883 4.96 1.85 62.836000000000006 0.0
19 2007 9 22 6 6 43 1190434003 5.09 1.725 61.777 0.0
19 2007 9 22 6 8 43 1190434123 4.63 1.725 63.96 0.0
19 2007 9 22 6 10 43 1190434243 4.74 1.663 63.924 0.0
19 2007 9 22 6 12 43 1190434363 4.72 1.538 64.303 0.0
19 2007 9 22 6 14 43 1190434483 5.0 1.725 62.677 0.0
19 2007 9 22 6 16 43 1190434603 4.85 1.538 63.477 0.0
19 2007 9 22 6 18 43 1190434723 5.08 1.725 61.552 0.0
19 2007 9 22 6 20 43 1190434843 4.63 1.538 64.369 0.0
19 2007 9 22 6 22 43 1190434963 4.69 1.413 63.751999999999995 0.0
19 2007 9 22 6 24 43 1190435083 4.74 1.538 63.678000000000004 0.0
19 2007 9 22 6 26 43 1190435203 4.88 1.663 63.18 0.0
19 2007 9 22 6 28 43 1190435323 4.72 1.475 63.483000000000004 0.0
19 2007 9 22 6 30 43 1190435443 4.47 1.538 65.048 0.0
19 2007 9 22 6 32 43 1190435563 4.8 1.725 63.688 0.0
19 2007 9 22 6 34 43 1190435683 4.5 1.725 65.243 0.0
19 2007 9 22 6 36 43 1190435803 4.73 1.475 63.676 0.0
19 2007 9 22 6 38 43 1190435923 4.98 1.788 63.115 0.0
19 2007 9 22 6 40 43 1190436043 4.52 1.725 65.24600000000001 0.0
19 2007 9 22 6 42 43 1190436163 4.58 1.475 64.932 0.0
19 2007 9 22 6 44 43 1190436283 5.05 1.725 62.464 0.0
19 2007 9 22 6 46 43 1190436403 4.68 1.663 64.078 0.0
19 2007 9 22 6 48 43 1190436523 4.88 1.725 63.455 0.0
19 2007 9 22 6 50 43 1190436643 4.61 1.663 64.747 0.0
19 2007 9 22 6 52 43 1190436763 5.0 1.725 62.843 0.0
19 2007 9 22 6 54 43 1190436883 4.72 1.725 64.167 0.0
19 2007 9 22 6 56 43 1190437003 4.35 1.725 66.293 0.0
19 2007 9 22 6 58 43 1190437123 5.17 1.475 61.957 0.0
19 2007 9 22 7 0 43 1190437243 5.1 1.85 62.14 0.0
19 2007 9 22 7 2 43 1190437363 5.06 1.725 62.161 0.0
19 2007 9 22 7 4 43 1190437483 4.5 1.725 65.188 0.0
19 2007 9 22 7 6 43 1190437603 4.82 1.538 63.361999999999995 0.0
19 2007 9 22 7 8 43 1190437723 4.79 1.725 63.687 0.0
19 2007 9 22 7 10 43 1190437843 5.14 1.538 61.841 0.0
19 2007 9 22 7 12 43 1190437963 4.83 1.538 63.693999999999996 0.0
19 2007 9 22 7 14 43 1190438083 4.74 1.475 63.87 0.0
19 2007 9 22 7 16 43 1190438203 4.74 1.475 64.225 0.0
19 2007 9 22 7 18 43 1190438323 4.78 1.725 63.383 0.0
19 2007 9 22 7 20 43 1190438443 4.74 1.725 63.678000000000004 0.0
19 2007 9 22 7 22 43 1190438563 4.64 1.725 64.48 0.0
19 2007 9 22 7 24 43 1190438683 4.81 1.538 63.69 0.0
19 2007 9 22 7 26 43 1190438803 5.27 1.725 60.82899999999999 0.0
19 2007 9 22 7 28 43 1190438923 4.7 1.538 64.191 0.0
19 2007 9 22 7 30 43 1190439043 4.3 1.35 65.908 0.0
19 2007 9 22 7 32 43 1190439163 4.56 1.725 64.738 0.0
19 2007 9 22 7 34 43 1190439283 4.68 1.663 63.393 0.0
19 2007 9 22 7 36 43 1190439403 4.3 1.725 66.17699999999999 0.0
19 2007 9 22 7 38 43 1190439523 4.37 1.538 65.49 0.0
19 2007 9 22 7 40 43 1190439643 4.87 1.475 62.544 0.0
19 2007 9 22 7 42 43 1190439763 4.68 1.475 63.667 0.0
19 2007 9 22 7 44 43 1190439883 4.46 1.475 64.34 0.0
19 2007 9 22 7 46 43 1190440003 4.56 1.475 64.275 0.0
19 2007 9 22 7 48 43 1190440123 4.52 1.413 64.023 0.0
19 2007 9 22 7 50 43 1190440243 4.2 1.725 66.4 0.0
19 2007 9 22 7 52 43 1190440363 4.16 1.663 66.633 0.0
19 2007 9 22 7 54 43 1190440483 4.46 1.725 64.72 0.0
19 2007 9 22 7 56 43 1190440603 4.5 1.725 64.673 0.0
19 2007 9 22 7 58 43 1190440723 4.22 1.538 66.858 0.0
19 2007 9 22 8 0 43 1190440843 4.22 1.725 66.832 0.0
19 2007 9 22 8 2 43 1190440963 4.77 1.663 63.683 0.0
19 2007 9 22 8 4 43 1190441083 4.68 1.788 64.105 0.0
19 2007 9 22 8 6 43 1190441203 4.5 1.725 64.863 0.0
19 2007 9 22 8 8 43 1190441323 4.48 1.85 65.07600000000001 0.0
19 2007 9 22 8 10 43 1190441443 4.58 1.788 64.60600000000001 0.0
19 2007 9 22 8 12 43 1190441563 4.43 1.725 65.04 0.0
19 2007 9 22 8 14 43 1190441683 4.34 1.85 66.184 0.0
19 2007 9 22 8 16 43 1190441803 4.36 1.663 65.488 0.0
19 2007 9 22 8 18 43 1190441923 4.36 1.475 66.161 0.0
19 2007 9 22 8 20 43 1190442043 4.3 1.725 65.396 0.0
19 2007 9 22 8 22 43 1190442163 4.1 1.475 66.756 0.0
19 2007 9 22 8 24 43 1190442283 4.44 1.85 64.66199999999999 0.0
19 2007 9 22 8 26 42 1190442402 4.08 1.725 67.046 0.0
19 2007 9 22 8 28 42 1190442522 4.27 1.85 66.225 0.0
19 2007 9 22 8 30 42 1190442642 4.32 1.663 66.154 0.0
19 2007 9 22 8 32 42 1190442762 4.34 1.725 66.238 0.0
19 2007 9 22 8 34 42 1190442882 4.1 1.913 67.767 0.0
19 2007 9 22 8 36 42 1190443002 4.65 1.85 64.781 0.0
19 2007 9 22 8 38 42 1190443122 4.84 1.975 64.051 0.0
19 2007 9 22 8 40 42 1190443242 4.16 1.975 67.91 0.0
19 2007 9 22 8 42 42 1190443362 4.52 1.913 66.002 0.0
19 2007 9 22 8 44 42 1190443482 4.35 1.788 66.775 0.0
19 2007 9 22 8 46 42 1190443602 4.43 1.975 66.442 0.0
19 2007 9 22 8 48 42 1190443722 4.24 1.975 67.527 0.0
19 2007 9 22 8 50 42 1190443842 4.88 2.0380000000000003 63.949 0.0
19 2007 9 22 8 52 42 1190443962 4.84 2.0380000000000003 64.543 0.0
19 2007 9 22 8 54 42 1190444082 4.76 1.85 64.719 0.0
19 2007 9 22 8 56 42 1190444202 4.86 2.0380000000000003 64.24600000000001 0.0
19 2007 9 22 8 58 42 1190444322 4.56 1.85 66.143 0.0
19 2007 9 22 9 0 42 1190444442 4.25 2.0380000000000003 67.609 0.0
19 2007 9 22 9 2 42 1190444562 4.06 1.85 69.233 0.0
19 2007 9 22 9 4 42 1190444682 4.3 2.0380000000000003 68.148 0.0
19 2007 9 22 9 6 42 1190444802 4.42 2.0380000000000003 67.40100000000001 0.0
19 2007 9 22 9 8 42 1190444922 4.55 1.975 66.061 0.0
19 2007 9 22 9 10 42 1190445042 4.49 2.0380000000000003 66.319 0.0
19 2007 9 22 9 12 42 1190445162 4.48 2.1630000000000003 66.183 0.0
19 2007 9 22 9 14 42 1190445282 4.44 2.1630000000000003 67.27199999999999 0.0
19 2007 9 22 9 16 42 1190445402 4.86 2.0380000000000003 64.57300000000001 0.0
19 2007 9 22 9 18 42 1190445522 4.5 2.1630000000000003 67.123 0.0
19 2007 9 22 9 20 42 1190445642 4.72 2.225 66.52199999999999 0.0
19 2007 9 22 9 22 42 1190445762 5.25 2.2880000000000003 62.858000000000004 0.0
19 2007 9 22 9 24 42 1190445882 5.22 2.725 64.473 0.0
19 2007 9 22 9 26 42 1190446002 6.01 3.225 60.275 0.0
19 2007 9 22 9 28 42 1190446122 6.6 3.85 57.457 0.0
19 2007 9 22 9 30 42 1190446242 6.49 3.6 58.331 0.0
19 2007 9 22 9 32 42 1190446362 6.65 3.6 58.729 0.0
19 2007 9 22 9 34 42 1190446482 6.7 3.6630000000000003 59.536 0.0
19 2007 9 22 9 36 42 1190446602 7.34 3.6630000000000003 58.178000000000004 0.0
19 2007 9 22 9 38 42 1190446722 7.6 3.7880000000000003 55.953 0.0
19 2007 9 22 9 40 42 1190446842 6.93 3.6 57.45 0.0
19 2007 9 22 9 42 42 1190446962 6.94 3.725 57.336000000000006 0.0
19 2007 9 22 9 44 42 1190447082 7.05 3.85 56.483000000000004 0.0
19 2007 9 22 9 46 42 1190447202 7.92 4.037 53.492 0.0
19 2007 9 22 9 48 42 1190447322 8.68 4.225 53.691 0.0
19 2007 9 22 9 50 42 1190447442 8.66 4.412 53.031000000000006 0.0
19 2007 9 22 9 52 42 1190447562 9.46 4.412 51.457 0.0
19 2007 9 22 9 54 42 1190447682 9.96 4.85 51.131 0.0
19 2007 9 22 9 56 42 1190447802 8.84 5.037 52.247 0.0
19 2007 9 22 9 58 42 1190447922 8.08 5.1 54.553999999999995 0.0
19 2007 9 22 10 0 42 1190448042 8.44 5.225 51.558 0.0
19 2007 9 22 10 2 42 1190448162 9.04 5.6 49.818000000000005 0.0
19 2007 9 22 10 4 42 1190448282 9.75 5.912000000000001 49.145 0.0
19 2007 9 22 10 6 42 1190448402 9.45 5.975 51.607 0.0
19 2007 9 22 10 8 42 1190448522 8.14 5.412000000000001 52.808 0.0
19 2007 9 22 10 10 42 1190448642 7.86 5.912000000000001 55.25899999999999 0.0
19 2007 9 22 10 12 42 1190448762 7.75 6.287000000000001 54.121 0.0
19 2007 9 22 10 14 42 1190448882 7.8 6.6 53.386 0.0
19 2007 9 22 10 16 42 1190449002 7.91 6.725 53.937 0.0
19 2007 9 22 10 18 42 1190449122 8.05 7.6 54.193999999999996 0.0
19 2007 9 22 10 20 42 1190449242 8.19 7.787000000000001 53.114 0.0
19 2007 9 22 10 22 42 1190449362 7.93 7.725 53.851000000000006 0.0
19 2007 9 22 10 24 42 1190449482 8.04 8.1 54.193000000000005 0.0
19 2007 9 22 10 26 42 1190449602 8.26 8.912 53.601000000000006 0.0
19 2007 9 22 10 28 42 1190449722 8.62 9.6 54.751999999999995 0.0
19 2007 9 22 10 30 42 1190449842 8.38 9.6 52.452 0.0
19 2007 9 22 10 32 42 1190449962 8.74 10.162 50.50899999999999 0.0
19 2007 9 22 10 34 42 1190450082 9.2 10.787 49.68600000000001 0.0
19 2007 9 22 10 36 42 1190450202 9.06 11.412 49.912 0.0
19 2007 9 22 10 38 42 1190450322 9.94 11.412 50.122 0.0
19 2007 9 22 10 40 42 1190450442 9.44 11.787 50.023999999999994 0.0
19 2007 9 22 10 42 42 1190450562 8.54 11.787 51.693000000000005 0.0
19 2007 9 22 10 44 42 1190450682 8.82 11.1 52.815 0.0
19 2007 9 22 10 46 42 1190450802 8.58 11.912 51.123999999999995 0.0
19 2007 9 22 10 48 42 1190450922 8.94 12.537 49.315 0.0
19 2007 9 22 10 50 42 1190451042 8.94 12.662 51.355 0.0
19 2007 9 22 10 52 42 1190451162 8.74 12.225 50.205 0.0
19 2007 9 22 10 54 42 1190451282 8.66 12.85 51.498000000000005 0.0
19 2007 9 22 10 56 42 1190451402 8.96 13.912 49.96 0.0
19 2007 9 22 10 58 42 1190451522 9.14 14.037 51.867 0.0
19 2007 9 22 11 0 42 1190451642 8.99 13.975 49.658 0.0
19 2007 9 22 11 2 42 1190451762 10.25 14.412 46.98 0.0
19 2007 9 22 11 4 42 1190451882 10.62 14.85 46.275 0.0
19 2007 9 22 11 6 42 1190452002 11.07 15.225 46.08 0.0
19 2007 9 22 11 8 42 1190452122 10.91 13.975 45.619 0.0
19 2007 9 22 11 10 42 1190452242 10.39 14.412 49.137 0.0
19 2007 9 22 11 12 42 1190452362 9.95 15.1 49.326 0.0
19 2007 9 22 11 14 42 1190452482 10.23 15.475 48.777 0.0
19 2007 9 22 11 16 42 1190452602 10.42 14.725 47.623999999999995 0.0
19 2007 9 22 11 18 42 1190452722 9.85 13.912 47.955 0.0
19 2007 9 22 11 20 42 1190452842 9.73 13.85 48.372 0.0
19 2007 9 22 11 22 42 1190452962 10.62 13.975 47.369 0.0
19 2007 9 22 11 24 42 1190453082 10.7 13.412 48.498000000000005 0.0
19 2007 9 22 11 26 42 1190453202 9.98 12.975 50.005 0.0
19 2007 9 22 11 28 42 1190453322 9.97 12.412 51.102 0.0
19 2007 9 22 11 30 42 1190453442 9.59 12.225 50.136 0.0
19 2007 9 22 11 32 42 1190453562 9.77 12.662 52.82899999999999 0.0
19 2007 9 22 11 34 42 1190453682 9.92 12.725 50.73 0.0
19 2007 9 22 11 36 42 1190453802 10.38 13.537 49.413000000000004 0.0
19 2007 9 22 11 38 42 1190453922 10.71 13.662 49.795 0.0
19 2007 9 22 11 40 42 1190454042 11.06 15.037 48.42100000000001 0.0
19 2007 9 22 11 42 42 1190454162 11.16 14.975 50.04 0.0
19 2007 9 22 11 44 42 1190454282 11.12 15.225 48.056000000000004 0.0
19 2007 9 22 11 46 42 1190454402 10.86 15.037 45.32899999999999 0.0
19 2007 9 22 11 48 42 1190454522 11.06 16.038 47.019 0.0
19 2007 9 22 11 50 42 1190454642 10.77 15.225 47.98 0.0
19 2007 9 22 11 52 42 1190454762 11.01 15.975 50.603 0.0
19 2007 9 22 11 54 41 1190454881 10.82 15.85 46.236999999999995 0.0
19 2007 9 22 11 56 41 1190455001 10.96 16.413 48.284 0.0
19 2007 9 22 11 58 41 1190455121 10.56 16.1 49.16 0.0
19 2007 9 22 12 0 41 1190455241 11.03 17.163 45.318000000000005 0.0
19 2007 9 22 12 2 41 1190455361 11.03 17.163 44.114 0.0
19 2007 9 22 12 4 41 1190455481 10.88 16.538 46.652 0.0
19 2007 9 22 12 6 41 1190455601 11.25 16.788 44.331 0.0
19 2007 9 22 12 8 41 1190455721 11.27 17.413 45.632 0.0
19 2007 9 22 12 10 41 1190455841 11.68 18.725 45.428999999999995 0.0
19 2007 9 22 12 12 41 1190455961 11.1 18.35 43.931999999999995 0.0
19 2007 9 22 12 14 41 1190456081 11.74 20.475 43.751999999999995 0.0
19 2007 9 22 12 16 41 1190456201 11.32 19.35 46.613 0.0
19 2007 9 22 12 18 41 1190456321 11.42 19.413 43.49100000000001 0.0
19 2007 9 22 12 20 41 1190456441 12.16 20.538 45.708999999999996 0.0
19 2007 9 22 12 22 41 1190456561 11.96 20.163 42.303000000000004 0.0
19 2007 9 22 12 24 41 1190456681 11.78 19.6 43.565 0.0
19 2007 9 22 12 26 41 1190456801 11.58 18.538 44.211000000000006 0.0
19 2007 9 22 12 28 41 1190456921 11.5 18.038 42.828 0.0
19 2007 9 22 12 30 41 1190457041 11.22 17.413 44.2 0.0
19 2007 9 22 12 32 41 1190457161 11.6 18.1 47.681000000000004 0.0
19 2007 9 22 12 34 41 1190457281 11.28 18.225 48.48 0.0
19 2007 9 22 12 36 41 1190457401 11.45 19.475 46.158 0.0
19 2007 9 22 12 38 41 1190457521 11.07 17.85 47.239 0.0
19 2007 9 22 12 40 41 1190457641 11.39 18.413 45.867 0.0
19 2007 9 22 12 42 41 1190457761 11.92 19.1 46.751000000000005 0.0
19 2007 9 22 12 44 41 1190457881 11.84 19.1 46.426 0.0
19 2007 9 22 12 46 41 1190458001 12.0 19.163 46.005 0.0
19 2007 9 22 12 48 41 1190458121 11.72 18.538 47.29 0.0
19 2007 9 22 12 50 41 1190458241 11.3 18.288 47.83 0.0
19 2007 9 22 12 52 41 1190458361 11.98 20.163 48.135 0.0
19 2007 9 22 12 54 41 1190458481 11.77 20.225 48.637 0.0
19 2007 9 22 12 56 41 1190458601 11.68 20.663 49.276 0.0
19 2007 9 22 12 58 41 1190458721 11.69 22.475 48.44 0.0
19 2007 9 22 13 0 41 1190458841 11.88 23.538 48.681999999999995 0.0
19 2007 9 22 13 2 41 1190458961 12.2 24.1 47.82 0.0
19 2007 9 22 13 4 41 1190459081 12.91 24.475 48.535 0.0
19 2007 9 22 13 6 41 1190459201 12.73 23.663 49.971000000000004 0.0
19 2007 9 22 13 8 41 1190459321 12.73 24.038 46.726000000000006 0.0
19 2007 9 22 13 10 41 1190459441 12.72 24.85 47.73 0.0
19 2007 9 22 13 12 41 1190459561 12.82 25.288 51.553000000000004 0.0
19 2007 9 22 13 14 41 1190459681 11.6 22.475 50.129 0.0
19 2007 9 22 13 16 41 1190459801 11.2 23.663 47.879 0.0
19 2007 9 22 13 18 41 1190459921 11.54 24.725 49.597 0.0
19 2007 9 22 13 20 41 1190460041 11.92 23.725 49.523999999999994 0.0
19 2007 9 22 13 22 41 1190460161 11.88 24.6 50.044 0.0
19 2007 9 22 13 24 41 1190460281 11.46 24.475 50.08 0.0
19 2007 9 22 13 26 41 1190460401 11.77 25.225 51.379 0.0
19 2007 9 22 13 28 41 1190460521 11.96 24.288 48.443999999999996 0.0
19 2007 9 22 13 30 41 1190460641 11.86 24.788 50.656000000000006 0.0
19 2007 9 22 13 32 41 1190460761 11.24 23.913 48.692 0.0
19 2007 9 22 13 34 41 1190460881 11.7 23.725 50.88 0.0
19 2007 9 22 13 36 41 1190461001 11.68 22.1 49.801 0.0
19 2007 9 22 13 38 41 1190461121 11.74 22.475 48.229 0.0
19 2007 9 22 13 40 41 1190461241 11.44 21.1 51.181000000000004 0.0
19 2007 9 22 13 42 41 1190461361 11.28 21.1 49.84 0.0
19 2007 9 22 13 44 41 1190461481 11.42 21.538 50.597 0.0
19 2007 9 22 13 46 41 1190461601 11.07 21.225 50.243 0.0
19 2007 9 22 13 48 41 1190461721 11.29 20.663 51.435 0.0
19 2007 9 22 13 50 41 1190461841 11.32 20.1 50.951 0.0
19 2007 9 22 13 52 41 1190461961 11.31 20.725 50.398 0.0
19 2007 9 22 13 54 41 1190462081 11.14 20.413 50.43600000000001 0.0
19 2007 9 22 13 56 41 1190462201 11.14 18.288 51.718999999999994 0.0
19 2007 9 22 13 58 41 1190462321 10.94 18.038 51.113 0.0
19 2007 9 22 14 0 41 1190462441 10.68 18.225 52.656000000000006 0.0
19 2007 9 22 14 2 41 1190462561 10.58 17.788 52.43 0.0
19 2007 9 22 14 4 41 1190462681 10.68 17.913 53.288999999999994 0.0
19 2007 9 22 14 6 41 1190462801 10.36 18.538 51.003 0.0
19 2007 9 22 14 8 41 1190462921 10.42 18.288 52.287 0.0
19 2007 9 22 14 10 41 1190463041 10.48 19.538 51.446000000000005 0.0
19 2007 9 22 14 12 41 1190463161 10.54 18.85 51.696999999999996 0.0
19 2007 9 22 14 14 41 1190463281 10.36 17.788 50.79 0.0
19 2007 9 22 14 16 41 1190463401 10.35 18.725 52.57899999999999 0.0
19 2007 9 22 14 18 41 1190463521 10.38 18.663 52.13 0.0
19 2007 9 22 14 20 41 1190463641 10.32 19.538 51.089 0.0
19 2007 9 22 14 22 41 1190463761 10.68 19.288 54.667 0.0
19 2007 9 22 14 24 41 1190463881 10.96 20.85 56.548 0.0
19 2007 9 22 14 26 41 1190464001 10.94 20.288 55.598 0.0
19 2007 9 22 14 28 41 1190464121 10.8 20.85 55.963 0.0
19 2007 9 22 14 30 41 1190464241 10.77 21.413 55.928999999999995 0.0
19 2007 9 22 14 32 41 1190464361 11.14 22.1 58.278999999999996 0.0
19 2007 9 22 14 34 41 1190464481 10.9 23.288 56.923 0.0
19 2007 9 22 14 36 41 1190464601 11.04 23.35 58.496 0.0
